purchase_id,member_id,type,ref_id,number,total_fee,purchase_time
507259,159659,course,300266,1,60.0,2025-06-13 19:37:12
507260,127695,product,400180,2,160.0,2024-05-04 19:54:00
507261,107034,product,400293,1,170.0,2024-03-22 17:27:51
507262,123337,product,400202,2,480.0,2023-07-24 09:46:08
507263,164172,product,400100,3,630.0,2025-03-26 21:50:20
507264,144938,product,400060,1,260.0,2024-06-29 17:00:06
507265,137461,product,400215,2,300.0,2024-07-04 16:30:43
507266,108909,product,400269,1,190.0,2023-08-15 11:07:26
507267,138731,product,400245,2,520.0,2024-09-16 06:46:20
507268,121902,product,400049,1,150.0,2024-12-02 15:41:35
507269,131819,course,300467,1,260.0,2025-05-17 07:34:28
507270,114104,product,400266,1,90.0,2024-04-01 05:02:12
507271,104386,course,300453,1,140.0,2024-08-17 14:49:53
507272,161266,product,400005,3,180.0,2024-07-14 04:17:12
507273,156078,product,400216,1,70.0,2024-05-07 03:18:27
507274,150747,course,300071,1,240.0,2023-10-26 22:07:02
507275,105451,product,400226,2,320.0,2025-04-09 04:35:48
507276,138747,course,300276,1,250.0,2023-07-16 04:18:04
507277,153883,product,400212,1,290.0,2024-10-14 23:18:03
507278,123449,course,300271,1,260.0,2023-08-01 23:54:57
507279,122857,course,300219,1,180.0,2024-08-06 15:31:09
507280,121217,product,400071,2,120.0,2024-08-07 04:41:50
507281,120874,product,400106,3,360.0,2025-01-19 07:03:06
507282,107079,product,400033,3,840.0,2023-12-29 04:41:37
507283,126242,product,400001,3,810.0,2023-12-27 08:53:43
507284,118186,product,400104,3,330.0,2025-03-15 23:54:42
507285,125131,product,400048,1,200.0,2024-04-29 13:23:05
507286,106307,product,400235,2,260.0,2024-06-13 08:24:45
507287,169686,product,400189,3,360.0,2024-03-30 18:42:53
507288,164249,product,400104,1,110.0,2024-08-03 16:13:38
507289,127374,course,300336,1,110.0,2024-12-02 06:01:25
507290,142686,product,400080,2,420.0,2023-12-15 10:58:02
507291,146353,product,400111,1,180.0,2024-12-13 19:00:58
507292,153476,course,300045,1,100.0,2024-05-28 02:08:13
507293,161455,product,400045,1,80.0,2023-11-13 06:16:12
507294,160928,course,300251,1,260.0,2024-08-14 01:41:12
507295,132038,course,300070,1,260.0,2024-06-17 03:31:22
507296,153888,product,400224,2,520.0,2023-06-23 04:00:06
507297,162955,product,400208,3,420.0,2025-04-01 12:23:14
507298,131157,product,400031,1,50.0,2023-10-28 16:39:02
507299,128263,product,400243,3,810.0,2025-03-23 16:48:01
507300,131534,course,300031,1,130.0,2024-09-27 15:18:49
507301,101369,course,300309,1,60.0,2025-02-03 10:17:37
507302,150536,product,400252,2,100.0,2023-05-25 15:43:13
507303,130144,product,400029,2,320.0,2023-05-24 04:52:42
507304,142596,product,400152,1,80.0,2024-07-13 11:42:11
507305,159785,product,400041,1,190.0,2024-08-20 16:20:23
507306,140483,course,300156,1,270.0,2024-06-16 11:33:42
507307,103929,product,400156,2,560.0,2023-05-02 02:14:27
507308,113105,product,400007,1,230.0,2023-08-21 21:50:30
507309,114250,product,400064,2,100.0,2024-02-13 10:22:45
507310,121669,product,400207,2,580.0,2023-09-28 03:18:49
507311,136174,product,400177,2,300.0,2024-02-01 21:55:31
507312,152527,product,400000,3,870.0,2025-03-01 02:53:28
507313,113443,product,400135,1,140.0,2023-09-27 17:37:39
507314,129828,course,300496,1,60.0,2023-09-03 11:11:05
507315,114987,product,400019,3,510.0,2024-10-11 23:54:57
507316,106577,product,400110,3,750.0,2025-04-07 11:07:03
507317,140896,product,400038,1,160.0,2024-02-08 05:41:07
507318,167941,product,400151,1,220.0,2024-10-04 06:33:15
507319,134705,product,400134,1,270.0,2023-05-06 08:09:11
507320,117159,product,400019,1,170.0,2023-06-12 08:06:36
507321,162095,product,400243,2,540.0,2023-05-16 22:26:50
507322,160942,course,300404,1,60.0,2024-02-09 06:56:52
507323,153155,course,300007,1,100.0,2024-08-09 19:54:18
507324,117097,product,400220,1,50.0,2024-12-04 23:26:07
507325,114565,product,400034,2,300.0,2024-06-16 02:39:50
507326,110538,product,400121,2,340.0,2024-04-30 02:45:49
507327,167532,product,400111,1,180.0,2023-08-08 12:47:12
507328,115601,product,400247,2,280.0,2023-06-06 09:46:00
507329,147017,product,400289,1,100.0,2023-10-31 12:15:46
507330,142088,product,400069,1,240.0,2023-10-20 12:02:32
507331,127554,product,400096,1,250.0,2024-08-17 17:27:38
507332,115932,product,400112,3,540.0,2024-02-14 19:15:56
507333,135891,product,400298,1,60.0,2025-01-19 17:08:37
507334,113965,product,400057,3,390.0,2024-03-18 02:46:20
507335,167304,product,400099,2,160.0,2025-04-17 15:30:30
507336,139194,course,300405,1,290.0,2024-02-06 16:36:51
507337,152787,product,400213,1,100.0,2023-06-29 09:46:05
507338,111038,product,400179,1,230.0,2024-06-16 07:53:27
507339,110368,course,300428,1,170.0,2024-08-25 23:56:38
507340,114172,product,400114,2,500.0,2024-06-14 21:49:05
507341,134893,product,400288,1,280.0,2024-09-15 19:16:50
507342,119905,product,400255,2,460.0,2024-07-10 08:30:14
507343,129239,product,400106,3,360.0,2024-07-17 09:10:05
507344,163461,product,400137,3,900.0,2025-03-11 08:08:01
507345,124671,product,400151,1,220.0,2023-04-26 01:54:04
507346,149840,product,400134,2,540.0,2023-12-13 04:53:18
507347,131216,product,400091,1,290.0,2024-03-06 15:34:07
507348,167113,product,400034,2,300.0,2025-03-31 23:38:24
507349,101990,course,300326,1,230.0,2024-01-25 08:57:50
507350,130176,product,400291,3,300.0,2024-04-23 02:44:19
507351,147962,product,400006,3,630.0,2025-04-05 04:59:25
507352,158060,course,300434,1,210.0,2023-09-26 01:12:06
507353,165566,product,400030,2,220.0,2024-03-06 17:29:52
507354,145788,product,400271,1,70.0,2024-07-14 00:27:36
507355,113797,course,300177,1,210.0,2023-07-31 05:01:15
507356,115441,course,300334,1,190.0,2023-09-17 16:39:54
507357,147356,course,300065,1,170.0,2024-03-27 01:39:17
507358,105925,product,400220,3,150.0,2024-05-11 23:53:48
507359,132352,product,400017,1,270.0,2024-05-06 08:38:58
507360,128189,product,400171,2,200.0,2024-11-27 08:17:51
507361,148686,product,400060,2,520.0,2023-05-08 05:27:55
507362,150149,product,400026,2,360.0,2024-12-20 07:13:26
507363,125130,product,400284,2,360.0,2025-03-28 12:06:40
507364,166486,course,300452,1,180.0,2023-11-11 09:46:30
507365,116044,course,300252,1,270.0,2024-12-03 07:00:04
507366,154971,course,300450,1,180.0,2024-01-08 01:34:32
507367,151711,product,400041,2,380.0,2024-06-25 18:12:44
507368,139425,product,400109,2,400.0,2024-08-04 13:22:31
507369,157218,product,400274,1,250.0,2024-12-23 21:40:54
507370,159872,course,300036,1,90.0,2023-07-26 07:27:33
507371,161244,product,400167,1,240.0,2025-01-24 07:07:15
507372,123135,product,400179,2,460.0,2024-10-19 07:06:28
507373,147409,product,400071,2,120.0,2024-01-03 16:38:39
507374,103687,product,400169,2,500.0,2023-06-12 13:02:36
507375,163613,product,400061,1,90.0,2023-12-03 09:44:20
507376,122230,product,400169,3,750.0,2024-03-01 21:49:41
507377,158656,course,300213,1,80.0,2024-02-10 03:55:06
507378,106576,product,400080,1,210.0,2025-03-04 07:07:44
507379,138544,course,300193,1,270.0,2023-08-25 02:51:30
507380,160269,product,400096,1,250.0,2024-06-23 00:00:23
507381,109735,product,400037,2,420.0,2024-01-02 09:34:02
507382,110659,course,300076,1,60.0,2024-01-09 02:36:30
507383,156338,course,300037,1,160.0,2025-01-08 05:14:01
507384,164661,product,400239,3,300.0,2024-10-14 22:57:32
507385,102048,product,400001,2,540.0,2023-07-13 03:27:06
507386,106570,product,400231,3,660.0,2023-05-03 19:06:48
507387,136581,course,300422,1,270.0,2023-05-22 17:41:42
507388,163336,course,300446,1,260.0,2024-01-31 04:18:00
507389,117384,course,300057,1,110.0,2024-02-14 06:56:27
507390,127971,product,400233,1,110.0,2024-02-08 15:59:24
507391,118998,product,400041,2,380.0,2023-05-08 08:43:39
507392,137748,product,400031,1,50.0,2025-03-07 23:41:02
507393,119175,product,400118,1,70.0,2024-06-23 15:34:12
507394,100579,product,400052,1,290.0,2024-11-03 23:58:02
507395,142213,course,300169,1,60.0,2023-10-24 13:43:11
507396,166338,product,400240,2,220.0,2024-10-28 06:08:49
507397,168380,course,300348,1,290.0,2024-12-15 02:00:33
507398,142554,product,400026,1,180.0,2023-05-24 06:25:02
507399,138728,course,300240,1,220.0,2025-02-19 10:01:57
507400,145139,product,400294,1,180.0,2024-09-26 21:02:58
507401,131420,product,400081,2,480.0,2023-05-04 09:13:05
507402,119688,course,300092,1,230.0,2024-10-31 14:02:34
507403,101062,course,300355,1,80.0,2024-10-02 10:16:40
507404,122072,product,400187,3,240.0,2025-03-16 04:25:57
507405,129441,course,300459,1,70.0,2023-10-17 10:47:00
507406,118122,course,300488,1,160.0,2024-12-13 08:04:59
507407,104322,course,300138,1,100.0,2024-01-18 20:02:15
507408,159416,product,400145,2,460.0,2024-05-11 05:53:12
507409,106456,product,400199,3,540.0,2024-10-09 05:20:03
507410,104465,course,300492,1,270.0,2023-05-25 13:41:04
507411,158027,product,400200,2,200.0,2024-08-02 23:47:19
507412,133567,product,400221,2,580.0,2025-04-01 13:15:01
507413,151025,product,400152,1,80.0,2023-12-21 03:57:51
507414,149552,product,400181,3,600.0,2023-07-27 18:00:59
507415,130355,course,300458,1,140.0,2025-04-25 00:26:46
507416,133832,product,400144,2,100.0,2024-07-08 20:55:28
507417,126397,course,300020,1,190.0,2024-05-22 13:35:29
507418,158999,product,400095,2,160.0,2023-06-10 11:00:30
507419,168708,product,400239,2,200.0,2025-02-09 15:12:03
507420,121636,product,400281,3,150.0,2024-05-24 22:53:40
507421,136352,course,300235,1,190.0,2025-02-17 07:15:57
507422,108925,product,400179,2,460.0,2023-07-08 03:02:42
507423,115448,course,300473,1,270.0,2023-06-13 23:23:24
507424,140988,course,300200,1,130.0,2024-01-01 06:59:16
507425,139856,product,400240,2,220.0,2023-09-17 05:19:09
507426,111253,course,300275,1,170.0,2024-07-19 03:51:42
507427,146567,product,400051,2,200.0,2025-04-05 06:02:40
507428,128510,product,400177,3,450.0,2024-03-20 16:19:30
507429,143907,course,300025,1,80.0,2024-05-26 09:35:33
507430,109329,course,300024,1,190.0,2023-12-17 15:26:41
507431,101322,product,400279,2,420.0,2024-06-25 16:25:08
507432,146402,product,400242,1,280.0,2024-11-04 03:09:29
507433,142815,product,400021,1,70.0,2024-03-02 04:54:38
507434,140547,course,300287,1,110.0,2024-05-07 14:06:07
507435,128571,product,400011,3,600.0,2023-07-31 17:01:23
507436,106435,course,300233,1,150.0,2023-04-30 20:51:06
507437,148647,course,300235,1,190.0,2023-08-26 18:18:22
507438,114591,course,300337,1,120.0,2023-04-25 16:31:49
507439,106001,course,300142,1,110.0,2025-06-14 23:51:03
507440,166498,course,300493,1,80.0,2024-01-03 21:22:47
507441,104737,product,400150,1,90.0,2023-07-17 04:51:48
507442,166975,course,300330,1,190.0,2024-08-19 11:58:19
507443,143218,product,400154,3,300.0,2023-12-06 22:16:48
507444,133277,product,400280,2,600.0,2024-04-09 18:57:58
507445,113093,course,300383,1,230.0,2024-12-04 18:30:09
507446,158314,product,400095,1,80.0,2025-02-09 06:45:11
507447,107018,product,400137,1,300.0,2025-04-11 16:31:48
507448,113475,product,400044,3,450.0,2023-05-21 14:14:21
507449,128206,product,400258,1,290.0,2024-07-05 09:22:54
507450,139154,product,400207,2,580.0,2024-10-07 05:54:32
507451,112977,course,300316,1,100.0,2023-12-22 03:07:10
507452,116307,product,400028,3,750.0,2023-09-28 10:56:24
507453,139346,product,400010,1,240.0,2024-11-17 02:02:17
507454,121064,product,400016,1,80.0,2024-06-18 00:14:29
507455,129514,product,400071,2,120.0,2023-05-28 23:56:50
507456,124016,course,300172,1,250.0,2024-05-25 02:36:13
507457,104030,course,300152,1,130.0,2023-09-01 20:52:11
507458,149105,course,300445,1,180.0,2023-07-19 12:15:35
507459,104960,course,300022,1,80.0,2024-05-09 04:33:35
507460,127973,course,300316,1,100.0,2025-04-24 04:31:13
507461,122415,course,300004,1,270.0,2024-09-18 21:44:29
507462,141715,product,400278,1,170.0,2024-08-13 13:48:28
507463,158496,product,400283,1,120.0,2023-07-14 16:39:43
507464,119869,course,300383,1,230.0,2024-03-21 01:45:51
507465,137555,product,400265,3,720.0,2023-11-09 19:57:21
507466,101848,product,400288,3,840.0,2024-10-28 02:17:38
507467,132935,course,300410,1,80.0,2023-09-02 22:50:36
507468,150608,product,400056,3,600.0,2024-09-22 04:48:21
507469,127173,product,400072,3,570.0,2023-11-14 06:46:15
507470,131456,course,300340,1,270.0,2024-12-16 12:11:42
507471,127092,product,400004,3,570.0,2024-11-10 08:15:54
507472,147185,product,400269,3,570.0,2024-02-26 09:50:47
507473,114729,product,400087,1,90.0,2023-08-10 15:59:43
507474,147970,product,400152,3,240.0,2024-07-27 03:38:37
507475,106194,course,300161,1,180.0,2024-02-28 12:06:36
507476,129154,product,400197,3,150.0,2024-01-18 05:41:19
507477,158374,product,400129,3,270.0,2023-09-30 00:23:36
507478,141811,product,400241,1,180.0,2023-07-20 08:03:46
507479,123106,product,400256,1,290.0,2024-03-31 07:16:09
507480,134765,course,300167,1,230.0,2025-01-31 22:47:53
507481,161125,course,300433,1,230.0,2023-11-03 12:53:45
507482,160924,course,300148,1,110.0,2024-01-06 01:13:26
507483,105816,product,400160,1,180.0,2024-10-30 11:29:58
507484,162086,product,400268,3,300.0,2025-01-26 07:20:06
507485,167206,product,400166,2,280.0,2023-08-03 00:39:25
507486,158051,product,400226,1,160.0,2025-02-13 13:37:03
507487,139824,course,300368,1,90.0,2024-11-08 02:27:02
507488,104369,product,400089,1,80.0,2024-10-08 14:48:17
507489,161580,course,300077,1,110.0,2023-09-13 22:22:17
507490,148555,product,400166,1,140.0,2023-12-03 14:05:44
507491,136235,product,400207,2,580.0,2024-07-06 06:02:05
507492,122612,course,300226,1,220.0,2023-06-16 23:10:23
507493,113378,course,300267,1,80.0,2025-04-05 21:56:06
507494,128415,course,300122,1,250.0,2023-11-25 14:41:27
507495,131225,product,400011,2,400.0,2023-08-20 02:23:26
507496,156113,course,300401,1,60.0,2025-01-23 03:36:52
507497,136178,product,400279,2,420.0,2025-03-09 06:34:37
507498,106755,course,300061,1,60.0,2023-05-30 08:50:10
507499,116106,product,400227,2,500.0,2024-01-28 00:10:00
507500,101013,product,400268,2,200.0,2023-05-19 22:09:22
507501,145658,course,300242,1,180.0,2025-02-05 18:39:57
507502,118888,product,400272,1,60.0,2023-12-27 01:24:07
507503,128457,product,400244,3,180.0,2024-11-12 11:51:24
507504,134407,course,300410,1,80.0,2025-04-12 16:25:50
507505,148271,course,300446,1,260.0,2024-03-28 04:29:01
507506,152296,course,300244,1,170.0,2024-12-18 20:49:57
507507,143249,product,400268,2,200.0,2025-03-03 23:25:56
507508,101802,product,400223,3,510.0,2023-10-30 11:59:41
507509,115585,course,300036,1,90.0,2024-01-08 16:15:07
507510,108759,product,400261,1,90.0,2024-11-07 18:55:48
507511,165671,product,400141,2,220.0,2023-12-15 07:44:27
507512,137708,product,400017,1,270.0,2024-03-09 20:44:42
507513,157580,product,400140,3,780.0,2024-04-21 16:55:33
507514,151532,product,400117,3,480.0,2024-03-14 00:20:17
507515,111033,product,400173,2,200.0,2024-11-16 15:54:29
507516,113802,course,300427,1,150.0,2023-08-18 01:39:49
507517,168767,product,400025,2,520.0,2023-09-29 05:53:54
507518,154803,product,400210,1,190.0,2024-02-10 08:28:26
507519,123563,product,400139,3,300.0,2025-02-13 13:23:26
507520,129912,course,300291,1,190.0,2025-01-10 03:07:43
507521,151733,course,300313,1,120.0,2024-04-03 14:43:19
507522,146347,product,400197,1,50.0,2023-04-30 17:25:06
507523,123103,product,400128,2,440.0,2024-11-16 13:29:25
507524,119957,product,400037,3,630.0,2023-06-06 14:07:51
507525,142433,product,400160,1,180.0,2024-08-07 07:10:03
507526,150443,course,300454,1,250.0,2025-06-01 11:21:13
507527,121612,product,400123,2,140.0,2024-03-25 06:46:13
507528,143737,product,400086,1,90.0,2023-12-27 08:58:22
507529,138506,course,300339,1,290.0,2024-12-26 21:55:14
507530,147056,product,400158,2,180.0,2024-10-08 15:26:17
507531,142034,product,400201,1,260.0,2023-08-18 03:30:51
507532,158548,course,300479,1,110.0,2025-04-10 18:35:35
507533,136344,course,300029,1,120.0,2024-11-07 06:15:02
507534,112521,product,400214,2,220.0,2025-01-26 13:29:40
507535,101171,course,300382,1,100.0,2023-05-04 01:30:54
507536,127638,course,300423,1,200.0,2025-07-20 04:03:46
507537,143420,product,400198,2,420.0,2023-10-20 21:30:38
507538,163421,product,400211,1,90.0,2025-04-02 10:38:27
507539,125258,course,300102,1,200.0,2024-12-17 05:05:12
507540,113051,course,300156,1,270.0,2024-10-25 13:45:25
507541,107934,product,400155,3,720.0,2023-11-26 08:33:51
507542,152446,course,300268,1,290.0,2025-01-17 12:19:04
507543,153024,course,300372,1,130.0,2023-07-08 17:56:11
507544,152838,product,400192,3,270.0,2023-05-11 08:22:21
507545,115929,course,300333,1,140.0,2025-05-11 15:35:12
507546,157769,product,400265,2,480.0,2024-02-17 12:09:14
507547,106070,product,400099,2,160.0,2025-03-29 17:46:45
507548,155672,product,400183,3,810.0,2024-01-04 12:22:01
507549,114558,course,300245,1,260.0,2023-05-31 03:37:57
507550,121076,course,300234,1,60.0,2024-10-17 12:18:13
507551,103208,course,300051,1,270.0,2025-02-25 23:48:42
507552,110393,course,300061,1,60.0,2024-01-03 05:17:32
507553,129750,product,400058,3,390.0,2024-08-25 20:24:11
507554,123284,product,400054,1,280.0,2024-01-19 03:54:03
507555,147987,course,300236,1,240.0,2023-08-29 04:42:15
507556,111211,course,300321,1,190.0,2024-08-01 18:45:26
507557,146225,product,400219,2,420.0,2023-12-08 23:32:46
507558,108443,course,300398,1,130.0,2024-12-25 16:34:47
507559,103211,product,400122,1,60.0,2023-07-29 06:24:12
507560,162976,course,300310,1,140.0,2025-03-03 03:20:14
507561,161995,product,400131,2,180.0,2025-04-05 03:34:41
507562,158200,product,400168,3,660.0,2025-01-10 10:52:34
507563,145573,product,400028,2,500.0,2023-08-20 20:07:39
507564,141791,product,400121,2,340.0,2024-08-25 06:38:17
507565,122467,product,400137,2,600.0,2023-06-27 18:17:49
507566,146861,product,400072,2,380.0,2025-03-21 22:33:23
507567,157963,product,400095,3,240.0,2024-10-19 20:44:23
507568,100310,course,300108,1,250.0,2025-03-05 20:58:15
507569,142055,course,300057,1,110.0,2024-10-22 00:20:58
507570,123301,course,300084,1,90.0,2024-05-07 01:35:54
507571,160833,product,400208,2,280.0,2023-07-12 12:52:35
507572,156146,product,400024,1,90.0,2023-08-27 15:41:03
507573,145359,course,300385,1,280.0,2024-05-28 12:01:41
507574,160524,product,400040,1,220.0,2023-07-03 22:38:30
507575,117626,product,400281,3,150.0,2024-05-17 12:38:41
507576,143146,product,400292,2,100.0,2025-03-14 21:51:13
507577,144765,course,300005,1,60.0,2024-08-01 12:33:03
507578,124308,product,400171,1,100.0,2024-08-06 19:00:43
507579,161968,product,400166,2,280.0,2023-08-04 13:07:38
507580,112222,course,300455,1,110.0,2024-06-03 08:00:41
507581,134514,course,300170,1,150.0,2024-09-06 11:14:19
507582,157549,product,400226,1,160.0,2024-10-23 09:56:10
507583,166856,product,400010,2,480.0,2024-08-01 11:17:01
507584,142819,course,300156,1,270.0,2023-06-09 02:44:21
507585,106635,course,300243,1,220.0,2025-02-07 21:04:52
507586,147745,course,300243,1,220.0,2024-04-24 09:52:43
507587,122893,product,400027,3,360.0,2023-05-26 11:33:48
507588,154926,product,400188,1,250.0,2024-09-20 09:12:09
507589,129197,product,400104,1,110.0,2025-01-05 13:57:36
507590,149382,product,400045,1,80.0,2025-03-16 12:39:41
507591,133599,product,400289,3,300.0,2024-02-09 06:10:52
507592,101592,course,300213,1,80.0,2025-06-23 19:15:59
507593,116585,product,400199,2,360.0,2025-04-13 18:59:17
507594,107103,course,300090,1,70.0,2024-01-31 08:30:49
507595,144586,course,300186,1,110.0,2024-10-11 15:28:50
507596,103777,course,300426,1,260.0,2025-01-03 14:59:57
507597,129793,product,400076,2,540.0,2024-05-15 02:15:10
507598,135774,course,300353,1,120.0,2024-01-31 01:43:33
507599,103312,product,400208,1,140.0,2024-10-12 05:57:16
507600,133364,product,400047,1,210.0,2023-05-03 23:24:37
507601,122379,product,400236,3,750.0,2023-12-05 21:16:55
507602,131372,course,300038,1,120.0,2023-08-24 21:11:41
507603,100058,product,400294,2,360.0,2024-09-23 23:52:07
507604,167591,product,400077,3,390.0,2023-11-02 19:02:39
507605,152020,course,300393,1,160.0,2024-07-13 19:32:53
507606,135292,course,300386,1,140.0,2025-06-20 23:00:06
507607,146713,product,400098,2,600.0,2024-03-21 22:09:29
507608,130798,product,400114,1,250.0,2024-01-18 20:40:18
507609,142489,product,400084,3,780.0,2024-07-09 08:00:36
507610,108354,product,400233,3,330.0,2023-12-16 18:23:41
507611,156797,course,300317,1,150.0,2024-06-15 13:43:23
507612,145196,product,400148,2,480.0,2024-04-24 00:42:14
507613,157240,course,300433,1,230.0,2024-02-29 04:01:45
507614,163424,course,300114,1,140.0,2025-01-19 08:27:41
507615,143543,course,300264,1,100.0,2023-11-13 07:46:33
507616,114139,product,400088,1,90.0,2024-02-06 01:53:38
507617,131793,product,400180,3,240.0,2024-02-24 21:38:06
507618,154371,product,400064,1,50.0,2023-05-23 04:50:48
507619,119816,product,400252,2,100.0,2024-01-03 03:45:30
507620,159705,course,300384,1,230.0,2024-11-24 23:38:12
507621,155781,product,400105,2,520.0,2024-02-27 15:12:38
507622,152896,product,400273,2,340.0,2023-12-01 12:08:01
507623,165905,product,400121,2,340.0,2023-09-15 10:01:32
507624,140648,product,400150,2,180.0,2025-04-14 19:09:01
507625,138897,course,300382,1,100.0,2024-01-10 02:29:22
507626,119097,product,400144,1,50.0,2024-12-19 04:20:57
507627,116896,product,400140,1,260.0,2023-12-27 21:22:43
507628,114451,course,300093,1,90.0,2025-04-30 05:33:15
507629,104303,product,400030,3,330.0,2024-05-16 07:11:44
507630,125864,course,300457,1,160.0,2024-08-07 12:29:51
507631,167358,product,400269,1,190.0,2025-02-11 05:03:57
507632,162637,course,300362,1,90.0,2025-01-14 04:53:10
507633,116646,product,400082,2,420.0,2025-01-27 09:47:20
507634,168321,product,400257,2,120.0,2024-05-14 22:38:28
507635,102452,course,300406,1,90.0,2024-10-26 02:55:23
507636,121426,product,400279,3,630.0,2023-07-09 03:33:49
507637,117684,product,400005,3,180.0,2025-01-21 08:20:46
507638,159366,product,400289,3,300.0,2023-05-11 22:23:12
507639,148981,course,300223,1,230.0,2025-07-07 13:01:39
507640,162522,course,300105,1,150.0,2025-05-09 15:32:37
507641,149964,product,400172,1,100.0,2025-03-24 16:52:24
507642,104527,course,300403,1,160.0,2025-03-17 09:19:42
507643,123358,product,400230,2,340.0,2025-01-08 18:26:04
507644,138442,product,400165,1,140.0,2023-08-22 09:53:15
507645,113534,product,400168,1,220.0,2024-08-21 07:01:28
507646,168788,product,400184,1,50.0,2023-07-04 05:21:33
507647,101312,course,300143,1,250.0,2023-07-03 07:06:26
507648,151528,course,300489,1,230.0,2023-04-30 08:17:23
507649,107280,product,400088,1,90.0,2024-05-09 06:00:51
507650,108836,course,300445,1,180.0,2024-09-25 07:35:20
507651,118652,product,400223,3,510.0,2024-03-23 04:03:31
507652,168291,course,300250,1,290.0,2025-06-22 12:22:55
507653,124970,course,300386,1,140.0,2025-02-28 00:48:24
507654,112314,product,400278,3,510.0,2023-04-28 10:09:41
507655,162972,course,300367,1,100.0,2024-10-11 21:13:20
507656,134331,course,300217,1,290.0,2023-12-12 01:09:47
507657,137804,course,300062,1,250.0,2024-11-18 11:11:33
507658,140721,product,400042,1,250.0,2023-08-04 20:01:44
507659,106638,product,400046,1,150.0,2023-06-05 03:59:19
507660,105535,product,400013,1,290.0,2023-12-17 10:41:15
507661,156776,product,400039,3,210.0,2024-03-23 17:17:05
507662,102026,course,300397,1,290.0,2024-03-03 13:09:24
507663,139816,course,300026,1,100.0,2024-09-13 11:52:15
507664,117339,product,400236,1,250.0,2023-08-04 15:17:52
507665,146632,product,400245,3,780.0,2024-12-11 13:14:56
507666,124199,product,400206,2,380.0,2024-05-14 11:18:46
507667,168074,course,300271,1,260.0,2023-05-03 04:38:10
507668,150985,product,400128,2,440.0,2024-01-21 19:49:45
507669,101481,product,400196,3,720.0,2023-06-27 13:38:06
507670,101692,product,400285,1,100.0,2023-06-04 10:04:25
507671,147884,product,400255,2,460.0,2024-06-24 04:27:38
507672,165606,product,400038,1,160.0,2023-07-02 05:01:02
507673,144729,course,300200,1,130.0,2024-08-25 16:06:28
507674,117785,course,300360,1,280.0,2023-06-26 15:37:31
507675,125199,course,300017,1,90.0,2024-07-13 10:54:32
507676,120082,course,300076,1,60.0,2024-08-02 16:18:47
507677,113466,product,400120,2,160.0,2023-07-19 16:46:53
507678,164906,course,300127,1,270.0,2024-08-24 07:07:43
507679,145529,course,300395,1,260.0,2023-06-04 08:33:15
507680,120843,product,400141,1,110.0,2024-11-03 02:16:17
507681,141116,course,300032,1,200.0,2023-05-24 04:41:09
507682,125275,product,400042,2,500.0,2023-07-31 15:47:09
507683,118797,course,300082,1,50.0,2024-01-10 01:04:49
507684,168338,course,300096,1,90.0,2023-11-07 20:53:25
507685,153620,product,400088,1,90.0,2023-07-08 20:17:32
507686,165151,product,400234,1,270.0,2024-04-05 17:30:08
507687,106814,product,400192,3,270.0,2024-01-22 03:05:58
507688,137948,product,400125,1,140.0,2024-07-22 00:31:59
507689,145915,product,400133,2,540.0,2024-03-13 03:27:06
507690,167962,product,400056,1,200.0,2023-07-22 19:11:14
507691,100541,product,400126,1,160.0,2024-04-22 07:23:38
507692,169835,course,300275,1,170.0,2024-11-15 15:02:50
507693,111128,product,400225,3,510.0,2024-10-23 20:27:19
507694,123324,product,400095,3,240.0,2024-08-22 00:47:02
507695,156649,course,300135,1,280.0,2025-04-10 12:58:38
507696,125124,product,400059,1,170.0,2023-05-02 01:30:57
507697,118383,product,400048,1,200.0,2024-08-27 20:24:28
507698,165552,course,300270,1,170.0,2023-12-06 23:44:14
507699,154369,product,400129,2,180.0,2024-10-25 13:33:11
507700,158946,product,400182,3,690.0,2024-10-31 03:30:26
507701,123228,product,400115,3,600.0,2024-02-28 18:30:28
507702,112197,product,400269,3,570.0,2023-09-18 09:15:22
507703,145028,product,400082,1,210.0,2025-02-25 20:17:24
507704,163054,course,300421,1,180.0,2025-01-31 23:02:17
507705,143019,course,300296,1,190.0,2023-04-27 21:30:24
507706,151293,product,400086,1,90.0,2023-11-23 15:07:35
507707,156116,product,400136,2,320.0,2023-07-11 22:02:32
507708,112063,course,300032,1,200.0,2024-08-23 06:04:25
507709,117220,product,400225,1,170.0,2023-09-11 16:34:20
507710,167451,product,400249,2,480.0,2023-05-14 05:39:18
507711,109425,product,400207,3,870.0,2023-07-12 04:39:20
507712,144956,product,400086,2,180.0,2024-12-18 18:52:02
507713,160234,product,400145,3,690.0,2024-07-15 07:55:00
507714,157415,course,300270,1,170.0,2023-10-04 04:30:14
507715,157187,course,300199,1,150.0,2025-07-03 05:34:42
507716,159301,product,400098,1,300.0,2024-03-29 01:53:17
507717,155847,course,300213,1,80.0,2025-01-08 02:46:39
507718,161583,course,300154,1,150.0,2023-12-29 09:11:29
507719,151060,product,400268,2,200.0,2024-02-21 11:38:58
507720,135979,course,300258,1,160.0,2024-09-14 02:00:24
507721,146096,product,400220,1,50.0,2023-07-12 03:24:52
507722,161493,course,300090,1,70.0,2023-04-25 13:23:01
507723,134159,product,400225,1,170.0,2023-06-24 04:30:12
