pick_id,pick_name,pick_photo,pick_time,pick_place,description,registrant_username,is_claimed
704412,Apparel-Sports Jacket,/images/lost/apparel_dd30c5c9.jpg,2024-10-18 14:00,7801_Nicholas_Squares_Suite_360_(Near_Shopping_Mall)-Reception,Category: Apparel; Item Name: Sports Jacket; Note: Stored at reception,timothywoods,1
704413,Electronics-Tablet,/images/lost/electronics_003e2107.jpg,2025-01-01 01:14,57944_Smith_Burg_(Near_Shopping_Mall)-Locker_Room,Category: Electronics; Item Name: Tablet; Brand: Baker and Sons; Model: Yj-5988; Note: Visible wear marks,vhutchinson,0
704414,Accessories-Ring,/images/lost/accessories_30596a01.jpg,2024-06-27 01:39,541_Henderson_Stream_Suite_847_(Near_Shopping_Mall)-Locker_Room,Category: Accessories; Item Name: Ring; Note: Stored at reception,mstark,0
704415,Electronics-Smart Watch,/images/lost/electronics_77be85d7.jpg,2024-09-27 14:42,0265_Walter_Oval_Apt._485_(Near_University)-Poolside,Category: Electronics; Item Name: Smart Watch; Model: Zi-7450; Note: Found in locker room,robertsamanda,0
704416,Daily Essentials-Keys,/images/lost/daily essentials_ef920aee.jpg,2024-10-09 12:22,51472_Hale_Loaf_(Near_University)-Locker_Room,Category: Daily Essentials; Item Name: Keys; Color: teal; Brand: Brown Group; Note: Good condition,gail62,0
704417,Accessories-Eyeglasses,/images/lost/accessories_db113035.jpg,2025-02-17 12:17,1843_Fisher_Extension_Apt._339_(Near_University)-Reception,Category: Accessories; Item Name: Eyeglasses; Brand: Nash LLC; Note: Found in locker room,nathanielperez,0
704418,Daily Essentials-Wallet,/images/lost/daily essentials_34e6bd1f.jpg,2024-07-30 19:09,90302_Smith_Course_Apt._330_(Near_University)-Poolside,Category: Daily Essentials; Item Name: Wallet; Contains: Credit Cards; Color: white; Note: Stored at reception,wclark,0
704419,Apparel-Sneakers,/images/lost/apparel_bc3de911.jpg,2025-04-05 14:48,3054_Smith_Bypass_(Near_Shopping_Mall)-Equipment_Area,Category: Apparel; Item Name: Sneakers; Note: Good condition,andrea88,0
704420,Daily Essentials-Water Bottle,/images/lost/daily essentials_662b196c.jpg,2024-11-03 16:45,62106_Robinson_Dam_Suite_432_(Near_University)-Equipment_Area,"Category: Daily Essentials; Item Name: Water Bottle; Brand: Watkins, Campbell and Gray; Contains: Photos; Note: Stored at reception",stephensgloria,0
704421,Electronics-Smart Watch,/images/lost/electronics_98be7226.jpg,2025-04-10 23:33,0342_Joshua_Drives_(Near_University)-Equipment_Area,Category: Electronics; Item Name: Smart Watch; Color: blue; Note: Good condition,duncanjesse,0
704422,Daily Essentials-Wallet,/images/lost/daily essentials_82ce540a.jpg,2024-08-26 06:46,523_Mathew_Expressway_Apt._263_(Near_Shopping_Mall)-Reception,Category: Daily Essentials; Item Name: Wallet; Color: teal; Note: Visible wear marks,alexisnelson,0
704423,Apparel-Gym Gloves,/images/lost/apparel_19129855.jpg,2024-10-05 13:18,81885_Patty_Shores_Apt._081_(Near_Metro_Station)-Reception,Category: Apparel; Item Name: Gym Gloves; Color: purple; Note: Visible wear marks,catherine00,0
704424,Accessories-Fitness Tracker,/images/lost/accessories_598818df.jpg,2025-02-03 10:36,0347_Jon_Islands_Suite_901_(Near_Metro_Station)-Locker_Room,"Category: Accessories; Item Name: Fitness Tracker; Brand: Logan, Sullivan and Molina; Note: Visible wear marks",davidbishop,1
704425,Apparel-Gym Gloves,/images/lost/apparel_a4dc8c28.jpg,2024-05-07 15:35,60892_Roman_Vista_Apt._912_(Near_Shopping_Mall)-Equipment_Area,Category: Apparel; Item Name: Gym Gloves; Color: silver; Note: Good condition,jwolf,1
704426,Electronics-Smartphone,/images/lost/electronics_f28c2fac.jpg,2025-01-08 14:44,0946_Green_Court_Apt._649_(Near_University)-Equipment_Area,Category: Electronics; Item Name: Smartphone; Model: YT-7682; Color: black; Note: Found in locker room,cameronpacheco,0
704427,Accessories-Necklace,/images/lost/accessories_7565493a.jpg,2024-10-16 14:56,9360_Amy_Orchard_(Near_Metro_Station)-Reception,"Category: Accessories; Item Name: Necklace; Brand: Ramos, Hall and Bailey; Note: Found in locker room",gailstrong,0
704428,Daily Essentials-Membership Card,/images/lost/daily essentials_2ae5a91e.jpg,2025-01-25 23:21,27449_John_Expressway_(Near_Metro_Station)-Poolside,Category: Daily Essentials; Item Name: Membership Card; Contains: Photos; Note: Stored at reception,castillovictoria,0
704429,Electronics-Tablet,/images/lost/electronics_ba3626ec.jpg,2024-07-31 23:04,29675_Kelly_Via_(Near_University)-Reception,Category: Electronics; Item Name: Tablet; Model: MB-1967; Brand: Wood Ltd; Note: Found in locker room,shaffertimothy,0
704430,Accessories-Fitness Tracker,/images/lost/accessories_481833a0.jpg,2024-10-23 22:39,1674_Craig_Mall_(Near_Metro_Station)-Equipment_Area,"Category: Accessories; Item Name: Fitness Tracker; Brand: Evans, Walker and Becker; Note: Found in locker room",amy43,0
704431,Accessories-Ring,/images/lost/accessories_aa5a6ecc.jpg,2024-09-02 19:57,2938_Emily_Mountain_Suite_845_(Near_University)-Equipment_Area,Category: Accessories; Item Name: Ring; Color: green; Note: Found in locker room,kmorgan,0
704432,Apparel-Gym Gloves,/images/lost/apparel_52c7d5e6.jpg,2024-10-31 04:26,8728_Jennings_Mills_Apt._136_(Near_Metro_Station)-Poolside,Category: Apparel; Item Name: Gym Gloves; Color: black; Note: Visible wear marks,anthonylopez,0
704433,Electronics-Tablet,/images/lost/electronics_5204ac58.jpg,2024-07-18 10:17,2302_Alison_Estate_(Near_Shopping_Mall)-Equipment_Area,Category: Electronics; Item Name: Tablet; Model: ge-6973; Note: Stored at reception,cannondavid,0
704434,Apparel-Sports Jacket,/images/lost/apparel_ee9b323a.jpg,2024-08-28 10:42,2288_Lisa_Bridge_Apt._724_(Near_Shopping_Mall)-Equipment_Area,Category: Apparel; Item Name: Sports Jacket; Brand: Phillips Inc; Note: Visible wear marks,juliebarber,1
704435,Daily Essentials-Water Bottle,/images/lost/daily essentials_5fa8169e.jpg,2025-03-13 00:47,3054_Smith_Bypass_(Near_Shopping_Mall)-Reception,"Category: Daily Essentials; Item Name: Water Bottle; Contains: Cash; Brand: Foster, Green and Smith; Note: Visible wear marks",brandyjohnson,0
704436,Accessories-Necklace,/images/lost/accessories_5fea6337.jpg,2025-02-04 06:50,192_Garcia_Gateway_Apt._475_(Near_University)-Reception,Category: Accessories; Item Name: Necklace; Brand: Roberson-Holland; Note: Found in locker room,williamsluis,0
704437,Electronics-Smartphone,/images/lost/electronics_f5d7c1d6.jpg,2024-09-11 05:30,90302_Smith_Course_Apt._330_(Near_University)-Locker_Room,Category: Electronics; Item Name: Smartphone; Model: EV-9066; Color: navy; Note: Found in locker room,steven22,1
704438,Apparel-Sneakers,/images/lost/apparel_c14b72e3.jpg,2024-06-20 08:16,934_Annette_Manors_(Near_University)-Locker_Room,Category: Apparel; Item Name: Sneakers; Color: gray; Note: Visible wear marks,andrewellison,0
704439,Accessories-Eyeglasses,/images/lost/accessories_af0c6c28.jpg,2024-11-19 07:14,3565_Christina_Passage_Apt._599_(Near_University)-Equipment_Area,Category: Accessories; Item Name: Eyeglasses; Note: Visible wear marks,johnny83,1
704440,Daily Essentials-Membership Card,/images/lost/daily essentials_d8b9d9d5.jpg,2024-05-02 07:44,2400_Jason_Burg_Suite_808_(Near_Shopping_Mall)-Poolside,Category: Daily Essentials; Item Name: Membership Card; Brand: Martinez PLC; Color: olive; Note: Good condition,julia60,0
704441,Electronics-Tablet,/images/lost/electronics_0cfea857.jpg,2024-06-22 14:59,98856_Sabrina_Meadow_(Near_Metro_Station)-Reception,"Category: Electronics; Item Name: Tablet; Brand: Harris, Miller and Smith; Note: Stored at reception",coltonkelley,0
704442,Electronics-Smartphone,/images/lost/electronics_bbf13e36.jpg,2025-04-13 19:34,12492_Sharon_Union_Suite_036_(Near_Shopping_Mall)-Equipment_Area,Category: Electronics; Item Name: Smartphone; Color: teal; Model: Dm-2492; Note: Found in locker room,jamieramsey,0
704443,Daily Essentials-Water Bottle,/images/lost/daily essentials_ca4ba98f.jpg,2024-11-18 15:14,75005_Webster_Valleys_Suite_621_(Near_Metro_Station)-Locker_Room,Category: Daily Essentials; Item Name: Water Bottle; Color: fuchsia; Brand: Mccarthy Inc; Note: Stored at reception,ballphillip,0
704444,Apparel-Gym Gloves,/images/lost/apparel_49928c3f.jpg,2024-10-31 11:31,648_Randy_Island_(Near_University)-Equipment_Area,Category: Apparel; Item Name: Gym Gloves; Note: Good condition,markbaldwin,0
704445,Daily Essentials-Keys,/images/lost/daily essentials_d5bf1935.jpg,2024-11-12 01:17,87628_Rodriguez_Mountains_(Near_University)-Reception,"Category: Daily Essentials; Item Name: Keys; Brand: Wilson, Oneill and Henson; Note: Found in locker room",traci57,0
704446,Daily Essentials-Membership Card,/images/lost/daily essentials_107ad51e.jpg,2024-10-17 04:23,2320_Robinson_Groves_(Near_Shopping_Mall)-Locker_Room,Category: Daily Essentials; Item Name: Membership Card; Brand: Boyd LLC; Contains: Photos; Note: Good condition,flutz,0
704447,Electronics-Smartphone,/images/lost/electronics_d7f6f02f.jpg,2025-04-14 05:52,5338_Ronald_Landing_Apt._051_(Near_University)-Locker_Room,"Category: Electronics; Item Name: Smartphone; Brand: Bond, Vargas and Robinson; Note: Good condition",nathan08,0
704448,Daily Essentials-Membership Card,/images/lost/daily essentials_8c9c1faf.jpg,2024-07-15 22:48,6801_Kevin_Rest_(Near_Shopping_Mall)-Equipment_Area,Category: Daily Essentials; Item Name: Membership Card; Brand: Padilla and Sons; Color: black; Note: Good condition,jkent,0
704449,Electronics-Smart Watch,/images/lost/electronics_f0e5abf3.jpg,2025-02-27 14:39,30183_Thomas_Views_(Near_University)-Reception,Category: Electronics; Item Name: Smart Watch; Model: xR-8946; Note: Found in locker room,adam49,1
704450,Accessories-Eyeglasses,/images/lost/accessories_4f88c76e.jpg,2024-11-17 01:21,95545_Erica_Points_Apt._523_(Near_Metro_Station)-Reception,Category: Accessories; Item Name: Eyeglasses; Note: Stored at reception,gibsonbenjamin,0
704451,Daily Essentials-Wallet,/images/lost/daily essentials_0ada750e.jpg,2025-03-06 23:11,025_Ryan_Park_(Near_Metro_Station)-Reception,Category: Daily Essentials; Item Name: Wallet; Brand: Jordan PLC; Note: Found in locker room,jonesrichard,0
704452,Apparel-Gym Gloves,/images/lost/apparel_a70fd1f7.jpg,2025-01-24 22:14,44560_Phillips_Crescent_(Near_Metro_Station)-Reception,Category: Apparel; Item Name: Gym Gloves; Color: teal; Note: Found in locker room,wadkins,0
704453,Daily Essentials-Membership Card,/images/lost/daily essentials_d0553504.jpg,2024-04-28 07:20,6928_Lindsay_Mission_Suite_037_(Near_Metro_Station)-Poolside,Category: Daily Essentials; Item Name: Membership Card; Color: teal; Note: Visible wear marks,michaelfrench,1
704454,Electronics-Smartphone,/images/lost/electronics_da89373b.jpg,2024-08-24 21:19,46828_Flynn_Cove_(Near_Metro_Station)-Poolside,Category: Electronics; Item Name: Smartphone; Color: navy; Note: Visible wear marks,kathleenwoods,0
704455,Daily Essentials-Keys,/images/lost/daily essentials_b7f81134.jpg,2024-05-15 20:34,5472_Floyd_Drive_(Near_Metro_Station)-Reception,Category: Daily Essentials; Item Name: Keys; Brand: Fischer-Barry; Note: Good condition,marc49,0
704456,Electronics-Tablet,/images/lost/electronics_c7328b4c.jpg,2024-07-15 15:39,858_Jody_Loop_(Near_Metro_Station)-Locker_Room,Category: Electronics; Item Name: Tablet; Brand: Lynn-Bryan; Note: Visible wear marks,jasonmiller,0
704457,Accessories-Fitness Tracker,/images/lost/accessories_8c2614b7.jpg,2024-11-12 14:14,0946_Green_Court_Apt._649_(Near_University)-Locker_Room,Category: Accessories; Item Name: Fitness Tracker; Brand: Smith PLC; Note: Good condition,kingthomas,0
704458,Accessories-Necklace,/images/lost/accessories_21ef1a0c.jpg,2025-02-13 03:34,862_Leach_Crescent_(Near_University)-Poolside,Category: Accessories; Item Name: Necklace; Color: olive; Brand: Gonzales-Davis; Note: Stored at reception,cnorton,0
704459,Apparel-Gym Gloves,/images/lost/apparel_f0a75509.jpg,2024-07-09 14:47,96211_Vincent_Shores_Suite_961_(Near_Shopping_Mall)-Locker_Room,Category: Apparel; Item Name: Gym Gloves; Color: silver; Note: Found in locker room,waltonveronica,0
704460,Accessories-Necklace,/images/lost/accessories_230bc95b.jpg,2024-10-08 06:15,61878_Munoz_Isle_(Near_University)-Locker_Room,"Category: Accessories; Item Name: Necklace; Color: olive; Brand: Morse, Lynch and Rosales; Note: Visible wear marks",ysullivan,0
704461,Accessories-Ring,/images/lost/accessories_ee1e919f.jpg,2024-11-29 04:18,67807_Smith_Ford_Suite_139_(Near_Metro_Station)-Reception,"Category: Accessories; Item Name: Ring; Brand: Rhodes, Perez and Frank; Note: Stored at reception",andreawoods,0
704462,Electronics-Wireless Earbuds,/images/lost/electronics_e1ccdbd4.jpg,2025-02-24 16:28,1843_Fisher_Extension_Apt._339_(Near_University)-Poolside,Category: Electronics; Item Name: Wireless Earbuds; Model: gO-7532; Color: gray; Note: Found in locker room,robin80,0
704463,Electronics-Wireless Earbuds,/images/lost/electronics_f626186d.jpg,2024-07-02 04:33,0966_Benjamin_View_(Near_Metro_Station)-Poolside,Category: Electronics; Item Name: Wireless Earbuds; Brand: Matthews Group; Note: Visible wear marks,joelcaldwell,0
704464,Electronics-Smartphone,/images/lost/electronics_d37c0457.jpg,2024-06-06 05:56,75666_Melissa_Falls_(Near_University)-Locker_Room,Category: Electronics; Item Name: Smartphone; Model: ea-3460; Color: navy; Note: Stored at reception,angela97,1
704465,Daily Essentials-Keys,/images/lost/daily essentials_1e15f853.jpg,2024-12-11 04:33,188_Robinson_Tunnel_(Near_Metro_Station)-Reception,Category: Daily Essentials; Item Name: Keys; Contains: Credit Cards; Color: teal; Note: Good condition,jorge07,0
704466,Apparel-Towel,/images/lost/apparel_21246ede.jpg,2025-02-20 10:23,92540_Kyle_Crossroad_Apt._039_(Near_University)-Reception,Category: Apparel; Item Name: Towel; Color: fuchsia; Note: Visible wear marks,ggiles,0
704467,Apparel-Gym Gloves,/images/lost/apparel_3a756e9c.jpg,2025-04-08 10:42,8312_Mercedes_Valley_Suite_056_(Near_University)-Reception,Category: Apparel; Item Name: Gym Gloves; Note: Visible wear marks,nnorton,0
704468,Apparel-Gym Gloves,/images/lost/apparel_5df81352.jpg,2025-03-24 18:22,2938_Emily_Mountain_Suite_845_(Near_University)-Locker_Room,"Category: Apparel; Item Name: Gym Gloves; Brand: Evans, Elliott and Clark; Note: Visible wear marks",codybrown,1
704469,Apparel-Sneakers,/images/lost/apparel_4b3e7916.jpg,2025-03-28 11:58,47219_Kevin_Locks_(Near_University)-Poolside,Category: Apparel; Item Name: Sneakers; Note: Good condition,roberthaney,0
704470,Accessories-Necklace,/images/lost/accessories_608d993c.jpg,2024-09-01 17:40,056_Alan_Oval_Suite_415_(Near_University)-Poolside,"Category: Accessories; Item Name: Necklace; Brand: Greene, Miller and Mack; Note: Visible wear marks",michelle53,0
704471,Apparel-Towel,/images/lost/apparel_f30cd2ec.jpg,2024-09-21 19:51,0347_Jon_Islands_Suite_901_(Near_Metro_Station)-Reception,Category: Apparel; Item Name: Towel; Color: white; Note: Good condition,paula24,0
704472,Apparel-Towel,/images/lost/apparel_69fb020d.jpg,2024-07-08 21:56,7514_Hogan_Throughway_Suite_989_(Near_Metro_Station)-Locker_Room,Category: Apparel; Item Name: Towel; Color: fuchsia; Note: Visible wear marks,charles36,0
704473,Electronics-Smart Watch,/images/lost/electronics_b37c72bc.jpg,2024-09-24 05:52,8363_Lee_Orchard_(Near_Metro_Station)-Locker_Room,"Category: Electronics; Item Name: Smart Watch; Brand: Brown, Ford and Shields; Model: UL-3680; Note: Good condition",richard88,0
704474,Accessories-Ring,/images/lost/accessories_601906fd.jpg,2024-11-28 11:23,8659_Bradford_Gateway_(Near_Shopping_Mall)-Locker_Room,Category: Accessories; Item Name: Ring; Brand: Sparks LLC; Note: Visible wear marks,williamskatherine,0
704475,Accessories-Ring,/images/lost/accessories_f2b8f8f9.jpg,2024-10-21 20:09,903_Jerry_Highway_(Near_Metro_Station)-Poolside,Category: Accessories; Item Name: Ring; Color: gray; Brand: Brooks LLC; Note: Visible wear marks,priceanne,0
704476,Accessories-Ring,/images/lost/accessories_ec9a187f.jpg,2025-03-10 10:05,923_Anthony_Crescent_(Near_University)-Poolside,Category: Accessories; Item Name: Ring; Color: white; Note: Good condition,patricia81,0
704477,Daily Essentials-Water Bottle,/images/lost/daily essentials_8fb5c944.jpg,2024-11-07 07:21,2400_Jason_Burg_Suite_808_(Near_Shopping_Mall)-Equipment_Area,Category: Daily Essentials; Item Name: Water Bottle; Contains: Photos; Note: Good condition,donaldbrandt,1
704478,Daily Essentials-Membership Card,/images/lost/daily essentials_9ce4aadd.jpg,2024-10-15 20:13,930_Isaiah_Cliff_Suite_294_(Near_University)-Poolside,Category: Daily Essentials; Item Name: Membership Card; Color: fuchsia; Brand: Briggs PLC; Note: Good condition,ystevens,0
704479,Apparel-Sports Jacket,/images/lost/apparel_a6ff2844.jpg,2024-07-14 09:36,170_Raymond_Overpass_(Near_University)-Reception,Category: Apparel; Item Name: Sports Jacket; Color: yellow; Brand: Bell Group; Note: Found in locker room,connorfields,0
704480,Apparel-Towel,/images/lost/apparel_d771cb26.jpg,2024-12-16 06:07,82008_Benjamin_Garden_Suite_595_(Near_Metro_Station)-Reception,"Category: Apparel; Item Name: Towel; Brand: Nguyen, Gomez and Tucker; Note: Stored at reception",angela68,0
704481,Apparel-Sneakers,/images/lost/apparel_5bb7a7ec.jpg,2024-10-04 10:44,01205_John_Unions_Suite_624_(Near_University)-Equipment_Area,"Category: Apparel; Item Name: Sneakers; Brand: Griffith, Daniels and Miranda; Note: Found in locker room",freemancolleen,0
704482,Apparel-Gym Gloves,/images/lost/apparel_e577598f.jpg,2025-04-17 05:00,19330_Martinez_Forge_Apt._320_(Near_Shopping_Mall)-Locker_Room,Category: Apparel; Item Name: Gym Gloves; Note: Stored at reception,jfloyd,0
704483,Electronics-Wireless Earbuds,/images/lost/electronics_61e64c18.jpg,2024-05-05 04:35,577_Ward_Inlet_Apt._204_(Near_University)-Poolside,Category: Electronics; Item Name: Wireless Earbuds; Brand: Osborne-Young; Note: Visible wear marks,stephenlin,1
704484,Electronics-Tablet,/images/lost/electronics_3c7c511d.jpg,2024-11-10 08:55,9422_Tucker_Parkways_Suite_835_(Near_Shopping_Mall)-Reception,Category: Electronics; Item Name: Tablet; Color: navy; Brand: Sanchez and Sons; Note: Found in locker room,davidbest,0
704485,Accessories-Fitness Tracker,/images/lost/accessories_9ce291b1.jpg,2024-09-24 08:56,88195_Williams_Centers_Apt._545_(Near_Shopping_Mall)-Equipment_Area,Category: Accessories; Item Name: Fitness Tracker; Brand: Aguirre Ltd; Color: purple; Note: Found in locker room,william39,0
704486,Electronics-Wireless Earbuds,/images/lost/electronics_63f4b21c.jpg,2024-08-13 00:44,80540_Trevor_Forges_Apt._604_(Near_University)-Poolside,Category: Electronics; Item Name: Wireless Earbuds; Color: maroon; Model: uO-9573; Note: Found in locker room,charles11,0
704487,Accessories-Ring,/images/lost/accessories_cfdeee92.jpg,2024-11-04 13:42,36335_Gallagher_Estates_(Near_Shopping_Mall)-Equipment_Area,Category: Accessories; Item Name: Ring; Note: Found in locker room,chelsea20,0
704488,Daily Essentials-Membership Card,/images/lost/daily essentials_7319d3d9.jpg,2024-06-22 21:39,35309_Tyler_Extension_Apt._382_(Near_Shopping_Mall)-Locker_Room,Category: Daily Essentials; Item Name: Membership Card; Color: yellow; Note: Found in locker room,chelsea70,0
704489,Apparel-Sneakers,/images/lost/apparel_1e7c4b99.jpg,2025-01-30 17:31,010_Pierce_Unions_Suite_109_(Near_University)-Locker_Room,Category: Apparel; Item Name: Sneakers; Brand: Miller Group; Note: Found in locker room,petertaylor,0
704490,Apparel-Towel,/images/lost/apparel_796fc76f.jpg,2024-05-04 15:12,29244_Bradley_Village_(Near_Metro_Station)-Equipment_Area,Category: Apparel; Item Name: Towel; Brand: Hernandez-Johnson; Note: Stored at reception,zlittle,0
704491,Daily Essentials-Water Bottle,/images/lost/daily essentials_fc89f717.jpg,2025-04-02 06:45,3565_Christina_Passage_Apt._599_(Near_University)-Locker_Room,"Category: Daily Essentials; Item Name: Water Bottle; Brand: Morales, Taylor and Clayton; Contains: Cash; Note: Found in locker room",derekpena,0
704492,Apparel-Gym Gloves,/images/lost/apparel_221b0968.jpg,2025-04-10 00:32,92540_Kyle_Crossroad_Apt._039_(Near_University)-Poolside,Category: Apparel; Item Name: Gym Gloves; Brand: Clark LLC; Note: Found in locker room,gavin67,0
704493,Accessories-Fitness Tracker,/images/lost/accessories_8cd1209c.jpg,2024-06-19 20:41,95585_Carrie_Vista_Suite_609_(Near_Shopping_Mall)-Equipment_Area,Category: Accessories; Item Name: Fitness Tracker; Brand: Sanders LLC; Note: Stored at reception,lalvarez,0
704494,Electronics-Tablet,/images/lost/electronics_f34a2647.jpg,2024-12-23 22:15,80945_Huber_Alley_Apt._214_(Near_University)-Reception,Category: Electronics; Item Name: Tablet; Brand: Bryant-Woods; Color: black; Note: Found in locker room,rebeccamcdonald,0
704495,Accessories-Fitness Tracker,/images/lost/accessories_113636e4.jpg,2024-05-23 17:50,704_Heath_Club_(Near_University)-Locker_Room,Category: Accessories; Item Name: Fitness Tracker; Brand: Patel Inc; Note: Good condition,katherineburton,1
704496,Apparel-Towel,/images/lost/apparel_2b91b692.jpg,2024-07-27 02:19,4010_Claudia_Divide_Apt._121_(Near_Shopping_Mall)-Poolside,"Category: Apparel; Item Name: Towel; Brand: Martin, James and Hayes; Note: Stored at reception",christopher30,1
704497,Daily Essentials-Keys,/images/lost/daily essentials_a3a3e018.jpg,2024-09-03 05:50,615_Austin_Valleys_(Near_University)-Equipment_Area,Category: Daily Essentials; Item Name: Keys; Color: aqua; Note: Good condition,mendozasteven,0
704498,Apparel-Sports Jacket,/images/lost/apparel_63c9d62e.jpg,2024-11-07 11:07,7527_Elizabeth_Ridges_Suite_682_(Near_Shopping_Mall)-Poolside,Category: Apparel; Item Name: Sports Jacket; Color: maroon; Note: Visible wear marks,williamsnathan,0
704499,Apparel-Towel,/images/lost/apparel_2fa7ff50.jpg,2024-10-20 23:00,190_Robert_Field_Apt._136_(Near_University)-Reception,Category: Apparel; Item Name: Towel; Color: maroon; Note: Stored at reception,adillon,1
704500,Accessories-Fitness Tracker,/images/lost/accessories_16490179.jpg,2024-11-11 04:42,86498_April_Manor_(Near_Shopping_Mall)-Reception,"Category: Accessories; Item Name: Fitness Tracker; Brand: Ramos, Simmons and Whitaker; Note: Found in locker room",phillip53,0
704501,Daily Essentials-Water Bottle,/images/lost/daily essentials_275f5e45.jpg,2024-09-02 13:35,670_Hernandez_Lodge_(Near_University)-Reception,Category: Daily Essentials; Item Name: Water Bottle; Contains: Photos; Color: olive; Note: Found in locker room,flowersnicole,0
704502,Electronics-Smartphone,/images/lost/electronics_b4bf229b.jpg,2024-05-06 22:19,32946_Cuevas_Court_(Near_Metro_Station)-Equipment_Area,Category: Electronics; Item Name: Smartphone; Color: fuchsia; Brand: Davis-Anthony; Note: Found in locker room,qmitchell,0
704503,Daily Essentials-Keys,/images/lost/daily essentials_07a40506.jpg,2025-04-17 20:42,9722_Cheryl_Trail_(Near_University)-Reception,Category: Daily Essentials; Item Name: Keys; Contains: Cash; Note: Found in locker room,waltoncarrie,1
704504,Daily Essentials-Keys,/images/lost/daily essentials_26c01179.jpg,2024-05-09 03:07,86498_April_Manor_(Near_Shopping_Mall)-Reception,"Category: Daily Essentials; Item Name: Keys; Brand: Erickson, Munoz and Acosta; Note: Found in locker room",leachjonathan,1
704505,Daily Essentials-Membership Card,/images/lost/daily essentials_776a828e.jpg,2024-07-07 16:05,930_Isaiah_Cliff_Suite_294_(Near_University)-Reception,Category: Daily Essentials; Item Name: Membership Card; Contains: Credit Cards; Note: Found in locker room,ystrickland,1
704506,Apparel-Sports Jacket,/images/lost/apparel_ef36958f.jpg,2024-06-03 12:22,413_Pacheco_Garden_(Near_University)-Locker_Room,Category: Apparel; Item Name: Sports Jacket; Color: silver; Note: Stored at reception,burgessashley,1
704507,Electronics-Smart Watch,/images/lost/electronics_61b84fbd.jpg,2024-12-06 02:56,66338_Meadows_Trail_Suite_451_(Near_Shopping_Mall)-Locker_Room,Category: Electronics; Item Name: Smart Watch; Model: Fy-9537; Note: Visible wear marks,christiangrant,1
704508,Electronics-Tablet,/images/lost/electronics_8dfa68c3.jpg,2025-02-02 00:45,823_Joseph_Tunnel_(Near_University)-Equipment_Area,Category: Electronics; Item Name: Tablet; Model: CW-7712; Note: Good condition,brianna91,0
704509,Daily Essentials-Membership Card,/images/lost/daily essentials_8e3be1e6.jpg,2025-01-28 23:40,33056_Thomas_Village_(Near_Shopping_Mall)-Poolside,Category: Daily Essentials; Item Name: Membership Card; Contains: ID; Brand: Hart Inc; Note: Good condition,ifigueroa,0
704510,Electronics-Wireless Earbuds,/images/lost/electronics_bf3e9ce9.jpg,2025-03-21 11:19,9382_Melissa_Forges_(Near_University)-Reception,Category: Electronics; Item Name: Wireless Earbuds; Brand: Lopez-Carlson; Color: black; Note: Found in locker room,emilyberry,0
704511,Apparel-Towel,/images/lost/apparel_f6782cf6.jpg,2025-04-13 08:02,93317_Richard_Keys_(Near_University)-Locker_Room,Category: Apparel; Item Name: Towel; Brand: Martin-Atkinson; Note: Found in locker room,scottpark,1
704512,Daily Essentials-Keys,/images/lost/daily essentials_887f9431.jpg,2025-02-02 04:06,0347_Jon_Islands_Suite_901_(Near_Metro_Station)-Reception,Category: Daily Essentials; Item Name: Keys; Brand: Martinez Ltd; Color: navy; Note: Found in locker room,espinozawalter,0
704513,Daily Essentials-Wallet,/images/lost/daily essentials_2c8c0e24.jpg,2024-05-09 09:06,2938_Emily_Mountain_Suite_845_(Near_University)-Equipment_Area,Category: Daily Essentials; Item Name: Wallet; Contains: ID; Brand: Morales and Sons; Note: Stored at reception,davisamy,0
704514,Daily Essentials-Keys,/images/lost/daily essentials_768037d6.jpg,2024-08-20 14:36,188_Robinson_Tunnel_(Near_Metro_Station)-Locker_Room,Category: Daily Essentials; Item Name: Keys; Brand: Sharp and Sons; Note: Found in locker room,littlejohn,0
704515,Accessories-Fitness Tracker,/images/lost/accessories_4bbc63f5.jpg,2025-02-09 16:37,47619_Lane_Isle_(Near_Shopping_Mall)-Poolside,Category: Accessories; Item Name: Fitness Tracker; Brand: Camacho Inc; Note: Good condition,philip27,0
704516,Electronics-Smart Watch,/images/lost/electronics_39e66d97.jpg,2024-10-21 04:39,33056_Thomas_Village_(Near_Shopping_Mall)-Poolside,Category: Electronics; Item Name: Smart Watch; Brand: Bradley-Nunez; Color: blue; Note: Found in locker room,shannon46,0
704517,Electronics-Tablet,/images/lost/electronics_05dc14f9.jpg,2024-09-09 18:37,010_Pierce_Unions_Suite_109_(Near_University)-Poolside,"Category: Electronics; Item Name: Tablet; Color: white; Brand: Horton, Mitchell and Ellis; Note: Visible wear marks",robinsoncourtney,1
704518,Daily Essentials-Water Bottle,/images/lost/daily essentials_8e6eeb53.jpg,2024-11-26 05:46,5372_Mora_Square_(Near_University)-Locker_Room,Category: Daily Essentials; Item Name: Water Bottle; Contains: ID; Brand: Perry Inc; Note: Found in locker room,jasonwilliams,0
704519,Accessories-Fitness Tracker,/images/lost/accessories_c1268780.jpg,2024-08-27 03:19,221_Chris_Fort_Suite_721_(Near_Shopping_Mall)-Poolside,Category: Accessories; Item Name: Fitness Tracker; Color: purple; Note: Visible wear marks,jenniferjohns,1
