course_instance_id,course_name,template_id,course_id,start_datetime,end_datetime,status
C300163_20250812,Afternoon Martial Arts Kickboxing Workshop,100030,300163,2025-08-12 18:00:00,2025-08-12 20:00:00,absent
C300437_20250812,Afternoon Yoga Intermediate Class,100101,300437,2025-08-12 18:00:00,2025-08-12 20:00:00,absent
C300436_20250812,Morning Pilates Group Program,100134,300436,2025-08-12 18:00:00,2025-08-12 20:00:00,present
C300498_20250812,Afternoon Weightlifting Olympic Session,100202,300498,2025-08-12 18:00:00,2025-08-12 20:00:00,present
C300109_20250812,Evening Yoga Prenatal Session,100257,300109,2025-08-12 18:00:00,2025-08-12 20:00:00,present
C300083_20250812,Weekend Pilates Group Session,100285,300083,2025-08-12 18:00:00,2025-08-12 20:00:00,absent
C300125_20250812,Morning Yoga Prenatal Workshop,100121,300125,2025-08-12 19:00:00,2025-08-12 21:00:00,absent
C300244_20250812,Evening Martial Arts MMA Program,100121,300244,2025-08-12 19:00:00,2025-08-12 21:00:00,absent
C300199_20250812,Afternoon Yoga Beginner Program,100155,300199,2025-08-12 19:00:00,2025-08-12 21:00:00,present
C300455_20250812,Morning Cycling Indoor Class,100072,300455,2025-08-12 19:00:00,2025-08-12 21:00:00,absent
C300195_20250812,Morning Pilates Reformer Session,100118,300195,2025-08-12 19:00:00,2025-08-12 21:00:00,present
C300349_20250812,Afternoon Cycling Endurance Class,100237,300349,2025-08-12 19:00:00,2025-08-12 21:00:00,absent
C300494_20250812,Evening Dance Hip-hop Session,100109,300494,2025-08-12 19:00:00,2025-08-12 21:00:00,absent
C300232_20250812,Evening Martial Arts MMA Class,100149,300232,2025-08-12 19:00:00,2025-08-12 21:00:00,present
C300366_20250812,Morning Cycling Endurance Workshop,100017,300366,2025-08-12 19:00:00,2025-08-12 21:00:00,absent
C300155_20250812,Afternoon Martial Arts MMA Program,100017,300155,2025-08-12 19:00:00,2025-08-12 21:00:00,absent
C300484_20250812,Morning Yoga Prenatal Class,100072,300484,2025-08-12 19:00:00,2025-08-12 21:00:00,absent
C300490_20250812,Afternoon Cycling Indoor Session,100155,300490,2025-08-12 19:00:00,2025-08-12 21:00:00,absent
C300433_20250812,Weekend Yoga Beginner Program,100017,300433,2025-08-12 19:00:00,2025-08-12 21:00:00,absent
C300194_20250813,Evening Weightlifting Technique Session,100188,300194,2025-08-13 09:00:00,2025-08-13 11:00:00,present
C300172_20250813,Morning Dance Hip-hop Class,100020,300172,2025-08-13 09:00:00,2025-08-13 11:00:00,absent
C300250_20250813,Morning Cycling HIIT Session,100005,300250,2025-08-13 09:00:00,2025-08-13 11:00:00,present
C300014_20250813,Afternoon Martial Arts Boxing Workshop,100188,300014,2025-08-13 09:00:00,2025-08-13 11:00:00,present
C300481_20250813,Weekend Yoga Intermediate Session,100005,300481,2025-08-13 09:00:00,2025-08-13 11:00:00,absent
C300253_20250813,Afternoon Cycling Endurance Workshop,100087,300253,2025-08-13 14:00:00,2025-08-13 16:00:00,absent
C300147_20250813,Weekend Weightlifting Power Session,100032,300147,2025-08-13 14:00:00,2025-08-13 16:00:00,absent
C300488_20250813,Weekend Cycling HIIT Class,100032,300488,2025-08-13 14:00:00,2025-08-13 16:00:00,present
C300228_20250813,Weekend Pilates Reformer Class,100007,300228,2025-08-13 14:00:00,2025-08-13 16:00:00,absent
C300421_20250813,Afternoon Yoga Prenatal Session,100145,300421,2025-08-13 14:00:00,2025-08-13 16:00:00,present
C300209_20250813,Morning Cycling HIIT Workshop,100239,300209,2025-08-13 14:00:00,2025-08-13 16:00:00,absent
C300176_20250813,Evening Dance Hip-hop Session,100244,300176,2025-08-13 14:00:00,2025-08-13 16:00:00,absent
C300106_20250813,Weekend Martial Arts Kickboxing Program,100007,300106,2025-08-13 14:00:00,2025-08-13 16:00:00,absent
C300384_20250813,Weekend Yoga Prenatal Class,100032,300384,2025-08-13 14:00:00,2025-08-13 16:00:00,present
C300202_20250813,Weekend Cycling Endurance Class,100001,300202,2025-08-13 14:00:00,2025-08-13 16:00:00,present
C300011_20250813,Afternoon Cycling Endurance Class,100282,300011,2025-08-13 18:00:00,2025-08-13 20:00:00,present
C300051_20250813,Morning Yoga Advanced Class,100282,300051,2025-08-13 18:00:00,2025-08-13 20:00:00,present
C300382_20250813,Evening Pilates Clinical Class,100282,300382,2025-08-13 18:00:00,2025-08-13 20:00:00,present
C300040_20250813,Afternoon Pilates Clinical Session,100061,300040,2025-08-13 18:00:00,2025-08-13 20:00:00,present
C300358_20250813,Morning Dance Zumba Program,100211,300358,2025-08-13 18:00:00,2025-08-13 20:00:00,absent
C300353_20250813,Weekend Yoga Intermediate Workshop,100018,300353,2025-08-13 18:00:00,2025-08-13 20:00:00,present
C300422_20250813,Morning Martial Arts Boxing Class,100282,300422,2025-08-13 18:00:00,2025-08-13 20:00:00,absent
C300437_20250813,Afternoon Yoga Intermediate Class,100101,300437,2025-08-13 18:00:00,2025-08-13 20:00:00,present
C300139_20250813,Weekend Pilates Clinical Program,100061,300139,2025-08-13 18:00:00,2025-08-13 20:00:00,absent
C300490_20250813,Afternoon Cycling Indoor Session,100155,300490,2025-08-13 19:00:00,2025-08-13 21:00:00,present
C300475_20250813,Evening Pilates Reformer Class,100171,300475,2025-08-13 19:00:00,2025-08-13 21:00:00,present
C300007_20250813,Afternoon Martial Arts Kickboxing Workshop,100049,300007,2025-08-13 19:00:00,2025-08-13 21:00:00,absent
C300211_20250813,Morning Cycling Endurance Program,100276,300211,2025-08-13 19:00:00,2025-08-13 21:00:00,absent
C300441_20250813,Evening Weightlifting Olympic Program,100108,300441,2025-08-13 19:00:00,2025-08-13 21:00:00,absent
C300446_20250813,Morning Pilates Group Program,100286,300446,2025-08-13 19:00:00,2025-08-13 21:00:00,present
C300199_20250813,Afternoon Yoga Beginner Program,100155,300199,2025-08-13 19:00:00,2025-08-13 21:00:00,present
C300050_20250813,Morning Dance Aerobic Class,100021,300050,2025-08-13 19:00:00,2025-08-13 21:00:00,present
C300297_20250813,Morning Pilates Reformer Session,100011,300297,2025-08-13 19:00:00,2025-08-13 21:00:00,present
C300355_20250813,Afternoon Pilates Clinical Program,100236,300355,2025-08-13 19:00:00,2025-08-13 21:00:00,absent
C300461_20250813,Weekend Yoga Hot Workshop,100011,300461,2025-08-13 19:00:00,2025-08-13 21:00:00,present
C300483_20250813,Evening Martial Arts MMA Workshop,100276,300483,2025-08-13 19:00:00,2025-08-13 21:00:00,absent
C300268_20250813,Afternoon Martial Arts Boxing Class,100049,300268,2025-08-13 19:00:00,2025-08-13 21:00:00,absent
C300127_20250813,Afternoon Weightlifting Technique Workshop,100108,300127,2025-08-13 19:00:00,2025-08-13 21:00:00,absent
C300404_20250813,Weekend Yoga Advanced Session,100194,300404,2025-08-13 19:00:00,2025-08-13 21:00:00,present
C300000_20250813,Evening Yoga Hot Session,100194,300000,2025-08-13 19:00:00,2025-08-13 21:00:00,absent
C300105_20250813,Weekend Yoga Intermediate Session,100011,300105,2025-08-13 19:00:00,2025-08-13 21:00:00,present
C300434_20250813,Morning Pilates Group Program,100146,300434,2025-08-13 19:00:00,2025-08-13 21:00:00,present
C300179_20250813,Evening Pilates Mat Session,100049,300179,2025-08-13 19:00:00,2025-08-13 21:00:00,present
C300352_20250814,Afternoon Weightlifting Strength Program,100143,300352,2025-08-14 09:00:00,2025-08-14 11:00:00,present
C300140_20250814,Morning Dance Aerobic Program,100143,300140,2025-08-14 09:00:00,2025-08-14 11:00:00,present
C300097_20250814,Weekend Yoga Hot Class,100078,300097,2025-08-14 09:00:00,2025-08-14 11:00:00,present
C300401_20250814,Weekend Dance Hip-hop Session,100193,300401,2025-08-14 14:00:00,2025-08-14 16:00:00,absent
C300428_20250814,Afternoon Yoga Hot Workshop,100144,300428,2025-08-14 14:00:00,2025-08-14 16:00:00,present
C300209_20250814,Morning Cycling HIIT Workshop,100239,300209,2025-08-14 14:00:00,2025-08-14 16:00:00,present
C300347_20250814,Afternoon Yoga Prenatal Workshop,100207,300347,2025-08-14 14:00:00,2025-08-14 16:00:00,absent
C300220_20250814,Morning Weightlifting Olympic Workshop,100132,300220,2025-08-14 14:00:00,2025-08-14 16:00:00,present
C300370_20250814,Morning Dance Zumba Workshop,100162,300370,2025-08-14 18:00:00,2025-08-14 20:00:00,absent
C300381_20250814,Evening Dance Aerobic Session,100038,300381,2025-08-14 18:00:00,2025-08-14 20:00:00,absent
C300144_20250814,Morning Cycling HIIT Session,100191,300144,2025-08-14 18:00:00,2025-08-14 20:00:00,absent
C300286_20250814,Morning Dance Hip-hop Program,100166,300286,2025-08-14 19:00:00,2025-08-14 21:00:00,absent
C300072_20250814,Afternoon Pilates Clinical Class,100166,300072,2025-08-14 19:00:00,2025-08-14 21:00:00,present
C300299_20250814,Weekend Pilates Reformer Program,100166,300299,2025-08-14 19:00:00,2025-08-14 21:00:00,absent
C300008_20250814,Weekend Yoga Advanced Program,100225,300008,2025-08-14 19:00:00,2025-08-14 21:00:00,present
C300125_20250814,Morning Yoga Prenatal Workshop,100121,300125,2025-08-14 19:00:00,2025-08-14 21:00:00,present
C300037_20250814,Evening Dance Zumba Session,100166,300037,2025-08-14 19:00:00,2025-08-14 21:00:00,absent
C300007_20250814,Afternoon Martial Arts Kickboxing Workshop,100049,300007,2025-08-14 19:00:00,2025-08-14 21:00:00,present
C300312_20250814,Weekend Dance Hip-hop Program,100043,300312,2025-08-14 19:00:00,2025-08-14 21:00:00,present
C300076_20250814,Weekend Weightlifting Power Program,100058,300076,2025-08-14 19:00:00,2025-08-14 21:00:00,present
C300241_20250814,Weekend Yoga Advanced Program,100166,300241,2025-08-14 19:00:00,2025-08-14 21:00:00,absent
C300191_20250814,Evening Martial Arts Boxing Class,100043,300191,2025-08-14 19:00:00,2025-08-14 21:00:00,absent
C300301_20250814,Weekend Pilates Reformer Workshop,100223,300301,2025-08-14 19:00:00,2025-08-14 21:00:00,absent
C300388_20250814,Weekend Weightlifting Technique Workshop,100034,300388,2025-08-14 19:00:00,2025-08-14 21:00:00,absent
C300349_20250814,Afternoon Cycling Endurance Class,100237,300349,2025-08-14 19:00:00,2025-08-14 21:00:00,present
C300446_20250814,Morning Pilates Group Program,100286,300446,2025-08-14 19:00:00,2025-08-14 21:00:00,absent
C300182_20250814,Morning Pilates Group Workshop,100166,300182,2025-08-14 19:00:00,2025-08-14 21:00:00,present
C300179_20250814,Evening Pilates Mat Session,100049,300179,2025-08-14 19:00:00,2025-08-14 21:00:00,absent
C300244_20250814,Evening Martial Arts MMA Program,100121,300244,2025-08-14 19:00:00,2025-08-14 21:00:00,present
C300119_20250814,Weekend Weightlifting Technique Program,100223,300119,2025-08-14 19:00:00,2025-08-14 21:00:00,absent
C300268_20250814,Afternoon Martial Arts Boxing Class,100049,300268,2025-08-14 19:00:00,2025-08-14 21:00:00,present
C300097_20250815,Weekend Yoga Hot Class,100078,300097,2025-08-15 09:00:00,2025-08-15 11:00:00,present
C300481_20250815,Weekend Yoga Intermediate Session,100005,300481,2025-08-15 09:00:00,2025-08-15 11:00:00,present
C300016_20250815,Evening Cycling HIIT Workshop,100297,300016,2025-08-15 09:00:00,2025-08-15 11:00:00,present
C300250_20250815,Morning Cycling HIIT Session,100005,300250,2025-08-15 09:00:00,2025-08-15 11:00:00,present
C300228_20250815,Weekend Pilates Reformer Class,100007,300228,2025-08-15 14:00:00,2025-08-15 16:00:00,present
C300421_20250815,Afternoon Yoga Prenatal Session,100145,300421,2025-08-15 14:00:00,2025-08-15 16:00:00,present
C300079_20250815,Morning Martial Arts Boxing Class,100154,300079,2025-08-15 14:00:00,2025-08-15 16:00:00,absent
C300106_20250815,Weekend Martial Arts Kickboxing Program,100007,300106,2025-08-15 14:00:00,2025-08-15 16:00:00,absent
C300499_20250815,Evening Weightlifting Power Workshop,100172,300499,2025-08-15 18:00:00,2025-08-15 20:00:00,absent
C300271_20250815,Morning Cycling HIIT Class,100271,300271,2025-08-15 18:00:00,2025-08-15 20:00:00,absent
C300040_20250815,Afternoon Pilates Clinical Session,100061,300040,2025-08-15 18:00:00,2025-08-15 20:00:00,absent
C300134_20250815,Weekend Dance Zumba Class,100172,300134,2025-08-15 18:00:00,2025-08-15 20:00:00,present
C300203_20250815,Weekend Yoga Advanced Workshop,100125,300203,2025-08-15 18:00:00,2025-08-15 20:00:00,present
C300123_20250815,Morning Dance Zumba Class,100172,300123,2025-08-15 18:00:00,2025-08-15 20:00:00,present
C300163_20250815,Afternoon Martial Arts Kickboxing Workshop,100030,300163,2025-08-15 18:00:00,2025-08-15 20:00:00,absent
C300175_20250815,Weekend Pilates Group Program,100200,300175,2025-08-15 18:00:00,2025-08-15 20:00:00,absent
C300308_20250815,Evening Dance Hip-hop Session,100200,300308,2025-08-15 18:00:00,2025-08-15 20:00:00,absent
C300332_20250815,Evening Dance Hip-hop Session,100271,300332,2025-08-15 18:00:00,2025-08-15 20:00:00,absent
C300219_20250815,Morning Cycling HIIT Session,100125,300219,2025-08-15 18:00:00,2025-08-15 20:00:00,absent
C300139_20250815,Weekend Pilates Clinical Program,100061,300139,2025-08-15 18:00:00,2025-08-15 20:00:00,absent
C300127_20250815,Afternoon Weightlifting Technique Workshop,100108,300127,2025-08-15 19:00:00,2025-08-15 21:00:00,present
C300229_20250815,Evening Dance Aerobic Class,100278,300229,2025-08-15 19:00:00,2025-08-15 21:00:00,present
C300101_20250815,Evening Pilates Mat Program,100013,300101,2025-08-15 19:00:00,2025-08-15 21:00:00,absent
C300473_20250815,Morning Pilates Clinical Workshop,100013,300473,2025-08-15 19:00:00,2025-08-15 21:00:00,present
C300475_20250815,Evening Pilates Reformer Class,100171,300475,2025-08-15 19:00:00,2025-08-15 21:00:00,absent
C300478_20250815,Afternoon Yoga Advanced Class,100206,300478,2025-08-15 19:00:00,2025-08-15 21:00:00,absent
C300494_20250815,Evening Dance Hip-hop Session,100109,300494,2025-08-15 19:00:00,2025-08-15 21:00:00,absent
C300102_20250815,Morning Weightlifting Strength Program,100278,300102,2025-08-15 19:00:00,2025-08-15 21:00:00,present
C300441_20250815,Evening Weightlifting Olympic Program,100108,300441,2025-08-15 19:00:00,2025-08-15 21:00:00,absent
C300442_20250815,Weekend Yoga Advanced Session,100099,300442,2025-08-15 19:00:00,2025-08-15 21:00:00,present
C300445_20250816,Weekend Weightlifting Strength Class,100298,300445,2025-08-16 09:00:00,2025-08-16 11:00:00,present
C300252_20250816,Weekend Weightlifting Olympic Workshop,100157,300252,2025-08-16 09:00:00,2025-08-16 11:00:00,present
C300427_20250816,Evening Yoga Beginner Class,100298,300427,2025-08-16 09:00:00,2025-08-16 11:00:00,present
C300173_20250816,Weekend Martial Arts MMA Class,100045,300173,2025-08-16 09:00:00,2025-08-16 11:00:00,present
C300104_20250816,Evening Weightlifting Technique Class,100157,300104,2025-08-16 09:00:00,2025-08-16 11:00:00,absent
C300092_20250816,Evening Cycling Indoor Class,100150,300092,2025-08-16 09:00:00,2025-08-16 11:00:00,present
C300116_20250816,Weekend Pilates Mat Session,100298,300116,2025-08-16 09:00:00,2025-08-16 11:00:00,present
C300209_20250816,Morning Cycling HIIT Workshop,100239,300209,2025-08-16 14:00:00,2025-08-16 16:00:00,absent
C300036_20250816,Morning Weightlifting Technique Workshop,100102,300036,2025-08-16 14:00:00,2025-08-16 16:00:00,absent
C300218_20250816,Afternoon Weightlifting Olympic Workshop,100105,300218,2025-08-16 14:00:00,2025-08-16 16:00:00,present
C300428_20250816,Afternoon Yoga Hot Workshop,100144,300428,2025-08-16 14:00:00,2025-08-16 16:00:00,absent
C300063_20250816,Weekend Pilates Group Class,100077,300063,2025-08-16 14:00:00,2025-08-16 16:00:00,present
C300066_20250816,Afternoon Pilates Reformer Class,100114,300066,2025-08-16 18:00:00,2025-08-16 20:00:00,absent
C300436_20250816,Morning Pilates Group Program,100134,300436,2025-08-16 18:00:00,2025-08-16 20:00:00,present
C300148_20250816,Morning Weightlifting Olympic Workshop,100104,300148,2025-08-16 19:00:00,2025-08-16 21:00:00,present
C300489_20250816,Afternoon Martial Arts MMA Class,100177,300489,2025-08-16 19:00:00,2025-08-16 21:00:00,absent
C300039_20250816,Weekend Dance Aerobic Workshop,100177,300039,2025-08-16 19:00:00,2025-08-16 21:00:00,absent
C300076_20250816,Weekend Weightlifting Power Program,100058,300076,2025-08-16 19:00:00,2025-08-16 21:00:00,present
C300355_20250816,Afternoon Pilates Clinical Program,100236,300355,2025-08-16 19:00:00,2025-08-16 21:00:00,absent
C300463_20250817,Weekend Martial Arts MMA Program,100281,300463,2025-08-17 09:00:00,2025-08-17 11:00:00,present
C300158_20250817,Evening Weightlifting Power Class,100152,300158,2025-08-17 09:00:00,2025-08-17 11:00:00,present
C300205_20250817,Weekend Yoga Hot Workshop,100281,300205,2025-08-17 09:00:00,2025-08-17 11:00:00,absent
C300117_20250817,Evening Yoga Intermediate Class,100111,300117,2025-08-17 09:00:00,2025-08-17 11:00:00,present
C300386_20250817,Morning Martial Arts Kickboxing Class,100272,300386,2025-08-17 14:00:00,2025-08-17 16:00:00,present
C300079_20250817,Morning Martial Arts Boxing Class,100154,300079,2025-08-17 14:00:00,2025-08-17 16:00:00,present
C300401_20250817,Weekend Dance Hip-hop Session,100193,300401,2025-08-17 14:00:00,2025-08-17 16:00:00,absent
C300218_20250817,Afternoon Weightlifting Olympic Workshop,100105,300218,2025-08-17 14:00:00,2025-08-17 16:00:00,present
C300201_20250817,Weekend Cycling Indoor Workshop,100175,300201,2025-08-17 14:00:00,2025-08-17 16:00:00,present
C300168_20250817,Evening Yoga Beginner Workshop,100001,300168,2025-08-17 14:00:00,2025-08-17 16:00:00,present
C300202_20250817,Weekend Cycling Endurance Class,100001,300202,2025-08-17 14:00:00,2025-08-17 16:00:00,absent
C300353_20250817,Weekend Yoga Intermediate Workshop,100018,300353,2025-08-17 18:00:00,2025-08-17 20:00:00,absent
C300047_20250817,Evening Weightlifting Technique Workshop,100293,300047,2025-08-17 18:00:00,2025-08-17 20:00:00,present
C300443_20250817,Weekend Cycling Indoor Session,100260,300443,2025-08-17 18:00:00,2025-08-17 20:00:00,present
C300197_20250817,Afternoon Pilates Group Class,100084,300197,2025-08-17 18:00:00,2025-08-17 20:00:00,present
C300315_20250817,Afternoon Dance Hip-hop Program,100293,300315,2025-08-17 18:00:00,2025-08-17 20:00:00,absent
C300282_20250817,Afternoon Martial Arts Boxing Program,100141,300282,2025-08-17 18:00:00,2025-08-17 20:00:00,absent
C300145_20250817,Afternoon Weightlifting Olympic Program,100190,300145,2025-08-17 18:00:00,2025-08-17 20:00:00,absent
C300411_20250817,Weekend Weightlifting Strength Session,100227,300411,2025-08-17 18:00:00,2025-08-17 20:00:00,present
C300048_20250817,Afternoon Weightlifting Technique Session,100084,300048,2025-08-17 18:00:00,2025-08-17 20:00:00,present
C300479_20250817,Evening Yoga Hot Workshop,100293,300479,2025-08-17 18:00:00,2025-08-17 20:00:00,absent
C300021_20250817,Afternoon Weightlifting Technique Workshop,100293,300021,2025-08-17 18:00:00,2025-08-17 20:00:00,absent
C300243_20250817,Evening Yoga Beginner Session,100181,300243,2025-08-17 19:00:00,2025-08-17 21:00:00,present
C300229_20250817,Evening Dance Aerobic Class,100278,300229,2025-08-17 19:00:00,2025-08-17 21:00:00,present
C300477_20250817,Weekend Dance Zumba Class,100251,300477,2025-08-17 19:00:00,2025-08-17 21:00:00,absent
C300475_20250817,Evening Pilates Reformer Class,100171,300475,2025-08-17 19:00:00,2025-08-17 21:00:00,present
C300346_20250817,Weekend Dance Zumba Workshop,100014,300346,2025-08-17 19:00:00,2025-08-17 21:00:00,present
C300164_20250817,Weekend Yoga Intermediate Class,100014,300164,2025-08-17 19:00:00,2025-08-17 21:00:00,present
C300225_20250818,Morning Weightlifting Power Class,100270,300225,2025-08-18 09:00:00,2025-08-18 11:00:00,absent
C300140_20250818,Morning Dance Aerobic Program,100143,300140,2025-08-18 09:00:00,2025-08-18 11:00:00,present
C300352_20250818,Afternoon Weightlifting Strength Program,100143,300352,2025-08-18 09:00:00,2025-08-18 11:00:00,present
C300173_20250818,Weekend Martial Arts MMA Class,100045,300173,2025-08-18 09:00:00,2025-08-18 11:00:00,absent
C300202_20250818,Weekend Cycling Endurance Class,100001,300202,2025-08-18 14:00:00,2025-08-18 16:00:00,present
C300062_20250818,Weekend Dance Zumba Class,100039,300062,2025-08-18 14:00:00,2025-08-18 16:00:00,absent
C300031_20250818,Weekend Yoga Beginner Class,100148,300031,2025-08-18 14:00:00,2025-08-18 16:00:00,present
C300013_20250818,Afternoon Yoga Prenatal Session,100292,300013,2025-08-18 14:00:00,2025-08-18 16:00:00,absent
C300168_20250818,Evening Yoga Beginner Workshop,100001,300168,2025-08-18 14:00:00,2025-08-18 16:00:00,present
C300436_20250818,Morning Pilates Group Program,100134,300436,2025-08-18 18:00:00,2025-08-18 20:00:00,absent
C300376_20250818,Weekend Dance Aerobic Class,100066,300376,2025-08-18 18:00:00,2025-08-18 20:00:00,absent
C300193_20250818,Morning Martial Arts Boxing Class,100066,300193,2025-08-18 18:00:00,2025-08-18 20:00:00,absent
C300039_20250818,Weekend Dance Aerobic Workshop,100177,300039,2025-08-18 19:00:00,2025-08-18 21:00:00,present
C300434_20250818,Morning Pilates Group Program,100146,300434,2025-08-18 19:00:00,2025-08-18 21:00:00,present
C300037_20250818,Evening Dance Zumba Session,100166,300037,2025-08-18 19:00:00,2025-08-18 21:00:00,absent
C300346_20250818,Weekend Dance Zumba Workshop,100014,300346,2025-08-18 19:00:00,2025-08-18 21:00:00,present
C300179_20250818,Evening Pilates Mat Session,100049,300179,2025-08-18 19:00:00,2025-08-18 21:00:00,absent
C300182_20250818,Morning Pilates Group Workshop,100166,300182,2025-08-18 19:00:00,2025-08-18 21:00:00,present
C300164_20250818,Weekend Yoga Intermediate Class,100014,300164,2025-08-18 19:00:00,2025-08-18 21:00:00,absent
C300494_20250818,Evening Dance Hip-hop Session,100109,300494,2025-08-18 19:00:00,2025-08-18 21:00:00,absent
C300489_20250818,Afternoon Martial Arts MMA Class,100177,300489,2025-08-18 19:00:00,2025-08-18 21:00:00,absent
C300299_20250818,Weekend Pilates Reformer Program,100166,300299,2025-08-18 19:00:00,2025-08-18 21:00:00,present
C300318_20250818,Afternoon Yoga Advanced Workshop,100158,300318,2025-08-18 19:00:00,2025-08-18 21:00:00,absent
C300241_20250818,Weekend Yoga Advanced Program,100166,300241,2025-08-18 19:00:00,2025-08-18 21:00:00,absent
C300007_20250818,Afternoon Martial Arts Kickboxing Workshop,100049,300007,2025-08-18 19:00:00,2025-08-18 21:00:00,present
C300268_20250818,Afternoon Martial Arts Boxing Class,100049,300268,2025-08-18 19:00:00,2025-08-18 21:00:00,present
C300072_20250818,Afternoon Pilates Clinical Class,100166,300072,2025-08-18 19:00:00,2025-08-18 21:00:00,present
C300252_20250819,Weekend Weightlifting Olympic Workshop,100157,300252,2025-08-19 09:00:00,2025-08-19 11:00:00,present
C300337_20250819,Morning Cycling Endurance Class,100182,300337,2025-08-19 09:00:00,2025-08-19 11:00:00,absent
C300016_20250819,Evening Cycling HIIT Workshop,100297,300016,2025-08-19 09:00:00,2025-08-19 11:00:00,absent
C300172_20250819,Morning Dance Hip-hop Class,100020,300172,2025-08-19 09:00:00,2025-08-19 11:00:00,absent
C300104_20250819,Evening Weightlifting Technique Class,100157,300104,2025-08-19 09:00:00,2025-08-19 11:00:00,present
C300064_20250819,Evening Yoga Hot Class,100182,300064,2025-08-19 09:00:00,2025-08-19 11:00:00,absent
C300004_20250819,Morning Yoga Advanced Workshop,100226,300004,2025-08-19 14:00:00,2025-08-19 16:00:00,present
C300451_20250819,Morning Dance Hip-hop Workshop,100226,300451,2025-08-19 14:00:00,2025-08-19 16:00:00,absent
C300046_20250819,Morning Pilates Mat Session,100210,300046,2025-08-19 14:00:00,2025-08-19 16:00:00,absent
C300083_20250819,Weekend Pilates Group Session,100285,300083,2025-08-19 18:00:00,2025-08-19 20:00:00,absent
C300333_20250819,Weekend Yoga Prenatal Workshop,100071,300333,2025-08-19 18:00:00,2025-08-19 20:00:00,absent
C300163_20250819,Afternoon Martial Arts Kickboxing Workshop,100030,300163,2025-08-19 18:00:00,2025-08-19 20:00:00,absent
C300109_20250819,Evening Yoga Prenatal Session,100257,300109,2025-08-19 18:00:00,2025-08-19 20:00:00,absent
C300198_20250819,Weekend Martial Arts MMA Class,100285,300198,2025-08-19 18:00:00,2025-08-19 20:00:00,present
C300436_20250819,Morning Pilates Group Program,100134,300436,2025-08-19 18:00:00,2025-08-19 20:00:00,absent
C300324_20250819,Afternoon Martial Arts Boxing Class,100071,300324,2025-08-19 18:00:00,2025-08-19 20:00:00,absent
C300353_20250819,Weekend Yoga Intermediate Workshop,100018,300353,2025-08-19 18:00:00,2025-08-19 20:00:00,present
C300095_20250819,Afternoon Yoga Prenatal Class,100220,300095,2025-08-19 18:00:00,2025-08-19 20:00:00,absent
C300017_20250819,Morning Pilates Mat Class,100285,300017,2025-08-19 18:00:00,2025-08-19 20:00:00,present
C300433_20250819,Weekend Yoga Beginner Program,100017,300433,2025-08-19 19:00:00,2025-08-19 21:00:00,present
C300232_20250819,Evening Martial Arts MMA Class,100149,300232,2025-08-19 19:00:00,2025-08-19 21:00:00,absent
C300494_20250819,Evening Dance Hip-hop Session,100109,300494,2025-08-19 19:00:00,2025-08-19 21:00:00,present
C300244_20250819,Evening Martial Arts MMA Program,100121,300244,2025-08-19 19:00:00,2025-08-19 21:00:00,present
C300199_20250819,Afternoon Yoga Beginner Program,100155,300199,2025-08-19 19:00:00,2025-08-19 21:00:00,absent
C300366_20250819,Morning Cycling Endurance Workshop,100017,300366,2025-08-19 19:00:00,2025-08-19 21:00:00,present
C300155_20250819,Afternoon Martial Arts MMA Program,100017,300155,2025-08-19 19:00:00,2025-08-19 21:00:00,present
C300195_20250819,Morning Pilates Reformer Session,100118,300195,2025-08-19 19:00:00,2025-08-19 21:00:00,present
C300125_20250819,Morning Yoga Prenatal Workshop,100121,300125,2025-08-19 19:00:00,2025-08-19 21:00:00,absent
C300417_20250819,Morning Cycling HIIT Program,100235,300417,2025-08-19 19:00:00,2025-08-19 21:00:00,present
C300490_20250819,Afternoon Cycling Indoor Session,100155,300490,2025-08-19 19:00:00,2025-08-19 21:00:00,present
C300172_20250820,Morning Dance Hip-hop Class,100020,300172,2025-08-20 09:00:00,2025-08-20 11:00:00,absent
C300481_20250820,Weekend Yoga Intermediate Session,100005,300481,2025-08-20 09:00:00,2025-08-20 11:00:00,present
C300421_20250820,Afternoon Yoga Prenatal Session,100145,300421,2025-08-20 14:00:00,2025-08-20 16:00:00,absent
C300176_20250820,Evening Dance Hip-hop Session,100244,300176,2025-08-20 14:00:00,2025-08-20 16:00:00,absent
C300202_20250820,Weekend Cycling Endurance Class,100001,300202,2025-08-20 14:00:00,2025-08-20 16:00:00,present
C300168_20250820,Evening Yoga Beginner Workshop,100001,300168,2025-08-20 14:00:00,2025-08-20 16:00:00,absent
C300147_20250820,Weekend Weightlifting Power Session,100032,300147,2025-08-20 14:00:00,2025-08-20 16:00:00,present
C300384_20250820,Weekend Yoga Prenatal Class,100032,300384,2025-08-20 14:00:00,2025-08-20 16:00:00,absent
C300358_20250820,Morning Dance Zumba Program,100211,300358,2025-08-20 18:00:00,2025-08-20 20:00:00,present
C300011_20250820,Afternoon Cycling Endurance Class,100282,300011,2025-08-20 18:00:00,2025-08-20 20:00:00,absent
C300422_20250820,Morning Martial Arts Boxing Class,100282,300422,2025-08-20 18:00:00,2025-08-20 20:00:00,absent
C300353_20250820,Weekend Yoga Intermediate Workshop,100018,300353,2025-08-20 18:00:00,2025-08-20 20:00:00,absent
